CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount
Surat,716,"South West Zone",1999,12,1,0,1,NA,0,NA
Surat,716,"South West Zone",2000,1,2,3,5,0,9,9
Surat,716,"South West Zone",2000,8,0,1,1,0,NA,NA
Surat,716,"South West Zone",2000,11,1,1,2,0,0,NA
Surat,716,"South West Zone",2001,2,0,2,2,0,NA,NA
Surat,716,"South West Zone",2001,12,0,2,2,0,1,1
Surat,716,"South West Zone",2002,1,1,0,1,14,0,14
Surat,716,"South West Zone",2003,5,1,0,1,NA,0,NA
Surat,716,"South West Zone",2003,7,0,1,1,0,5,5
Surat,716,"South West Zone",2003,11,1,0,1,2,0,2
Surat,716,"South West Zone",2004,5,1,1,2,0,0,NA
Surat,716,"South West Zone",2004,10,0,1,1,0,NA,NA
Surat,716,"South West Zone",2006,1,1,1,2,0,0,NA
Surat,717,"South West Zone",1990,2,1,0,1,NA,0,NA
Surat,717,"South West Zone",1993,4,2,0,2,NA,0,NA
Surat,717,"South West Zone",1993,10,1,0,1,NA,0,NA
Surat,717,"South West Zone",1994,10,0,3,3,0,2,2
Surat,717,"South West Zone",1995,1,0,1,1,0,NA,NA
Surat,717,"South West Zone",1995,8,1,0,1,NA,0,NA
Surat,717,"South West Zone",1996,8,0,1,1,0,NA,NA
Surat,717,"South West Zone",1996,12,1,1,2,0,3,3
Surat,717,"South West Zone",1997,9,1,1,2,0,4,4
Surat,717,"South West Zone",1997,10,2,1,3,0,0,NA
Surat,717,"South West Zone",1999,5,0,1,1,0,NA,NA
Surat,717,"South West Zone",2000,12,1,0,1,NA,0,NA
Surat,717,"South West Zone",2001,9,1,1,2,4,3,7
Surat,717,"South West Zone",2002,6,1,0,1,NA,0,NA
Surat,717,"South West Zone",2002,7,1,0,1,NA,0,NA
Surat,717,"South West Zone",2002,12,1,1,2,0,0,NA
Surat,717,"South West Zone",2004,6,1,0,1,3,0,3
Surat,717,"South West Zone",2005,7,1,0,1,1,0,1
Surat,717,"South West Zone",2005,12,1,0,1,NA,0,NA
Surat,717,"South West Zone",2006,1,0,1,1,0,8,8
Surat,718,"South West Zone",1989,8,0,1,1,0,NA,NA
Surat,718,"South West Zone",1991,12,1,0,1,4,0,4
Surat,718,"South West Zone",1992,1,1,0,1,NA,0,NA
Surat,718,"South West Zone",1993,2,0,1,1,0,NA,NA
Surat,718,"South West Zone",1994,8,1,0,1,NA,0,NA
Surat,718,"South West Zone",1997,9,1,0,1,2,0,2
Surat,718,"South West Zone",1998,2,1,0,1,4,0,4
Surat,718,"South West Zone",1999,11,1,0,1,NA,0,NA
Surat,718,"South West Zone",2000,6,0,2,2,0,NA,NA
Surat,718,"South West Zone",2000,7,1,1,2,2,0,2
Surat,718,"South West Zone",2000,10,1,0,1,NA,0,NA
Surat,718,"South West Zone",2000,12,0,1,1,0,2,2
Surat,718,"South West Zone",2002,8,1,0,1,5,0,5
Surat,718,"South West Zone",2002,9,0,1,1,0,NA,NA
Surat,718,"South West Zone",2002,12,0,1,1,0,15,15
Surat,718,"South West Zone",2004,1,0,1,1,0,NA,NA
Surat,718,"South West Zone",2004,4,0,1,1,0,NA,NA
Surat,718,"South West Zone",2004,9,1,0,1,NA,0,NA
Surat,718,"South West Zone",2006,6,1,0,1,3,0,3
Surat,719,"South West Zone",1989,6,2,0,2,5,0,5
Surat,719,"South West Zone",1992,1,1,0,1,1,0,1
Surat,719,"South West Zone",1992,10,0,1,1,0,3,3
Surat,719,"South West Zone",1992,12,1,1,2,0,0,NA
Surat,719,"South West Zone",1993,6,1,0,1,NA,0,NA
Surat,719,"South West Zone",1995,12,0,1,1,0,NA,NA
Surat,719,"South West Zone",1996,6,2,0,2,NA,0,NA
Surat,719,"South West Zone",1996,11,0,1,1,0,NA,NA
Surat,719,"South West Zone",1998,9,1,0,1,NA,0,NA
Surat,719,"South West Zone",1999,5,1,0,1,NA,0,NA
Surat,719,"South West Zone",2000,6,2,0,2,NA,0,NA
Surat,719,"South West Zone",2001,5,0,1,1,0,NA,NA
Surat,719,"South West Zone",2005,1,0,1,1,0,NA,NA
Surat,719,"South West Zone",2005,2,1,1,2,0,0,NA
Surat,719,"South West Zone",2006,5,3,1,4,2,0,2
Surat,800,"South East Zone",2003,2,0,1,1,0,NA,NA
Surat,800,"South East Zone",2005,4,31,16,47,18,5,23
Surat,800,"South East Zone",2006,1,41,19,60,17,20,37
Surat,800,"South East Zone",2006,4,49,31,80,13,13,26
Surat,800,"South East Zone",2006,5,39,27,66,13,7,20
Surat,800,"South East Zone",2007,2,49,28,77,4,1,5
Surat,800,"South East Zone",2007,7,58,38,96,35,27,62
Surat,800,"South East Zone",2007,12,58,39,97,15,5,20
Surat,800,"South East Zone",2008,1,68,38,106,25,23,48
Surat,100,NA,1989,2,2,0,2,3,0,3
Surat,100,NA,1989,10,1,0,1,NA,0,NA
Surat,100,NA,1991,4,1,0,1,3,0,3
Surat,100,NA,1992,12,1,0,1,NA,0,NA
Surat,102,NA,1989,12,112,90,202,65,19,84
Surat,102,NA,1990,9,35,14,49,55,24,79
Surat,102,NA,1991,7,38,25,63,33,41,74
Surat,102,NA,1991,11,42,13,55,44,17,61
Surat,102,NA,1992,1,97,64,161,87,25,112
Surat,102,NA,1992,4,26,16,42,43,6,49
Surat,102,NA,1993,5,76,52,128,40,23,63
Surat,102,NA,1993,8,88,62,150,46,76,122
Surat,102,NA,1993,9,76,57,133,33,22,55
Surat,102,NA,1993,10,113,64,177,132,54,186
Surat,102,NA,1993,11,95,83,178,32,24,56
Surat,102,NA,1994,7,92,78,170,49,14,63
Surat,102,NA,1995,4,79,69,148,49,75,124
Surat,102,NA,1995,9,79,55,134,88,46,134
Surat,102,NA,1996,2,112,82,194,76,27,103
Surat,102,NA,1996,7,98,76,174,43,53,96
Surat,102,NA,1996,12,42,20,62,62,30,92
Surat,102,NA,1997,12,110,90,200,53,60,113
Surat,102,NA,1998,10,100,74,174,46,29,75
Surat,102,NA,2000,2,95,77,172,43,26,69
Surat,200,"West Zone",1994,1,16,25,41,12,24,36
Surat,200,"West Zone",1994,6,26,20,46,4,28,32
Surat,200,"West Zone",1994,12,31,16,47,18,10,28
Surat,200,"West Zone",1995,1,32,21,53,15,14,29
Surat,200,"West Zone",1996,12,40,32,72,69,19,88
Surat,200,"West Zone",1997,6,22,25,47,19,19,38
Surat,200,"West Zone",1997,7,39,23,62,31,15,46
Surat,200,"West Zone",1997,10,21,17,38,10,5,15
Surat,200,"West Zone",1997,12,30,20,50,16,4,20
Surat,200,"West Zone",1998,2,27,16,43,16,20,36
Surat,200,"West Zone",1998,9,37,26,63,36,17,53
Surat,200,"West Zone",1998,10,48,22,70,44,37,81
Surat,200,"West Zone",1998,11,42,20,62,28,17,45
Surat,200,"West Zone",1999,6,50,24,74,90,5,95
Surat,200,"West Zone",1999,11,24,26,50,25,11,36
Surat,200,"West Zone",2000,10,27,24,51,26,26,52
Surat,200,"West Zone",2000,11,31,19,50,42,3,45
Surat,200,"West Zone",2000,12,30,24,54,24,14,38
Surat,200,"West Zone",2002,7,41,27,68,51,20,71
Surat,200,"West Zone",2003,7,41,41,82,49,45,94
Surat,200,"West Zone",2003,10,36,30,66,24,18,42
Surat,200,"West Zone",2004,1,44,38,82,72,25,97
Surat,200,"West Zone",2004,11,36,30,66,49,23,72
Surat,200,"West Zone",2006,8,75,65,140,56,52,108
Surat,200,"West Zone",2006,9,95,62,157,99,68,167
Surat,200,"West Zone",2007,1,71,63,134,60,49,109
Surat,200,"West Zone",2007,2,73,44,117,67,35,102
Surat,200,"West Zone",2007,4,57,42,99,51,26,77
Surat,200,"West Zone",2007,7,81,47,128,112,70,182
Surat,200,"West Zone",2008,8,82,40,122,106,26,132
Surat,200,"West Zone",2008,9,95,66,161,107,37,144
Surat,200,"West Zone",2009,9,82,42,124,139,37,176
Surat,200,"West Zone",2011,4,71,57,128,77,53,130
Surat,200,"West Zone",2011,12,88,76,164,117,116,233
Surat,200,"West Zone",2012,4,80,50,130,59,53,112
Surat,200,"West Zone",2012,6,69,59,128,41,80,121
Surat,200,"West Zone",2012,7,63,66,129,86,70,156
Surat,200,"West Zone",2012,8,85,53,138,96,76,172
Surat,200,"West Zone",2013,2,86,70,156,93,104,197
Surat,200,"West Zone",2013,5,102,70,172,128,128,256
Surat,200,"West Zone",2016,4,118,75,193,691,292,983
Surat,200,"West Zone",2018,7,87,68,155,521,256,777
Surat,200,"West Zone",2018,8,122,96,218,736,611,1347
Surat,200,"West Zone",2019,2,122,121,243,613,529,1142
Surat,200,"West Zone",2019,9,104,89,193,512,405,917
Surat,200,"West Zone",2020,1,146,126,272,845,545,1390
Surat,207,"West Zone",1989,1,1,0,1,2,0,2
Surat,207,"West Zone",1989,2,1,1,2,2,4,6
Surat,207,"West Zone",1990,2,2,1,3,8,0,8
Surat,207,"West Zone",1990,9,0,1,1,0,NA,NA
Surat,207,"West Zone",1990,10,3,0,3,6,0,6
Surat,207,"West Zone",1991,7,2,0,2,NA,0,NA
Surat,207,"West Zone",1992,1,0,1,1,0,3,3
Surat,207,"West Zone",1993,1,1,0,1,NA,0,NA
Surat,207,"West Zone",1995,6,1,0,1,NA,0,NA
Surat,207,"West Zone",1995,10,0,2,2,0,8,8
Surat,207,"West Zone",1996,4,1,2,3,1,6,7
Surat,207,"West Zone",1996,11,1,2,3,0,5,5
Surat,207,"West Zone",1997,2,1,1,2,5,0,5
Surat,207,"West Zone",1997,7,1,1,2,2,2,4
Surat,207,"West Zone",1997,10,1,1,2,1,0,1
Surat,207,"West Zone",1998,12,1,1,2,5,8,13
Surat,207,"West Zone",1999,4,2,0,2,8,0,8
Surat,207,"West Zone",1999,5,1,0,1,NA,0,NA
Surat,207,"West Zone",1999,9,1,0,1,2,0,2
Surat,207,"West Zone",2000,7,0,1,1,0,NA,NA
Surat,207,"West Zone",2000,8,2,1,3,12,3,15
Surat,207,"West Zone",2000,10,0,1,1,0,NA,NA
Surat,207,"West Zone",2001,4,0,1,1,0,NA,NA
Surat,207,"West Zone",2001,5,0,1,1,0,NA,NA
Surat,207,"West Zone",2001,7,3,0,3,5,0,5
Surat,207,"West Zone",2001,11,3,1,4,7,0,7
Surat,207,"West Zone",2002,2,0,2,2,0,11,11
Surat,207,"West Zone",2002,11,3,1,4,1,2,3
Surat,207,"West Zone",2003,6,1,0,1,NA,0,NA
Surat,207,"West Zone",2003,7,4,1,5,14,4,18
Surat,207,"West Zone",2005,1,2,0,2,7,0,7
Surat,207,"West Zone",2006,1,7,5,12,0,1,1
Surat,207,"West Zone",2006,4,5,2,7,4,5,9
Surat,208,"West Zone",1989,9,0,1,1,0,5,5
Surat,208,"West Zone",1989,10,1,0,1,NA,0,NA
Surat,208,"West Zone",1989,11,1,0,1,NA,0,NA
Surat,208,"West Zone",1989,12,2,0,2,6,0,6
Surat,208,"West Zone",1991,8,2,1,3,4,0,4
Surat,208,"West Zone",1993,2,1,1,2,0,2,2
Surat,208,"West Zone",1993,9,1,0,1,NA,0,NA
Surat,208,"West Zone",1993,12,1,0,1,NA,0,NA
Surat,208,"West Zone",1995,8,0,2,2,0,1,1
Surat,208,"West Zone",1996,5,0,1,1,0,NA,NA
Surat,208,"West Zone",1997,9,0,1,1,0,4,4
Surat,208,"West Zone",1998,4,1,0,1,4,0,4
Surat,208,"West Zone",1998,11,0,1,1,0,1,1
Surat,208,"West Zone",1999,11,0,1,1,0,NA,NA
Surat,208,"West Zone",2000,6,1,0,1,2,0,2
Surat,208,"West Zone",2000,9,3,0,3,12,0,12
Surat,208,"West Zone",2001,1,2,0,2,4,0,4
Surat,208,"West Zone",2001,12,2,1,3,0,0,NA
Surat,208,"West Zone",2002,5,2,1,3,1,1,2
Surat,208,"West Zone",2002,10,2,1,3,0,9,9
Surat,208,"West Zone",2003,4,2,1,3,6,0,6
Surat,208,"West Zone",2003,7,1,0,1,1,0,1
Surat,208,"West Zone",2003,12,0,2,2,0,NA,NA
Surat,208,"West Zone",2004,8,2,0,2,13,0,13
Surat,208,"West Zone",2004,12,3,2,5,10,4,14
Surat,208,"West Zone",2005,2,0,1,1,0,NA,NA
Surat,209,"West Zone",1989,11,1,0,1,3,0,3
Surat,209,"West Zone",1990,6,2,0,2,3,0,3
Surat,209,"West Zone",1991,10,1,0,1,3,0,3
Surat,209,"West Zone",1993,8,2,0,2,NA,0,NA
Surat,209,"West Zone",1996,5,1,0,1,5,0,5
Surat,209,"West Zone",1996,8,0,1,1,0,2,2
Surat,209,"West Zone",2000,5,1,0,1,8,0,8
Surat,209,"West Zone",2000,8,1,1,2,5,5,10
Surat,209,"West Zone",2002,6,3,1,4,11,10,21
Surat,209,"West Zone",2003,10,1,0,1,2,0,2
Surat,209,"West Zone",2004,2,1,0,1,NA,0,NA
Surat,209,"West Zone",2004,4,2,1,3,2,0,2
Surat,209,"West Zone",2004,7,0,2,2,0,10,10
Surat,209,"West Zone",2005,6,2,1,3,4,0,4
Surat,300,"Central Zone",1989,2,154,87,241,60,15,75
Surat,300,"Central Zone",1989,6,127,74,201,23,10,33
Surat,300,"Central Zone",1989,12,143,91,234,36,28,64
Surat,300,"Central Zone",1990,11,143,73,216,54,9,63
Surat,300,"Central Zone",1990,12,136,88,224,70,37,107
Surat,300,"Central Zone",1992,6,141,63,204,24,28,52
Surat,300,"Central Zone",1992,10,129,82,211,45,7,52
Surat,300,"Central Zone",1993,1,107,57,164,37,19,56
Surat,300,"Central Zone",1993,10,137,50,187,40,7,47
Surat,300,"Central Zone",1993,12,141,79,220,30,34,64
Surat,300,"Central Zone",1994,4,108,60,168,41,61,102
Surat,300,"Central Zone",1994,5,113,68,181,27,29,56
Surat,300,"Central Zone",1994,7,154,98,252,65,15,80
Surat,300,"Central Zone",1994,9,144,108,252,19,46,65
Surat,300,"Central Zone",1994,11,121,88,209,82,41,123
Surat,300,"Central Zone",1995,1,142,89,231,31,22,53
Surat,300,"Central Zone",1995,2,92,61,153,44,27,71
Surat,300,"Central Zone",1995,9,131,54,185,68,12,80
Surat,300,"Central Zone",1995,10,124,75,199,48,40,88
Surat,300,"Central Zone",1996,1,119,81,200,43,25,68
Surat,300,"Central Zone",1996,2,159,68,227,84,27,111
Surat,300,"Central Zone",1996,4,106,64,170,12,27,39
Surat,300,"Central Zone",1996,12,127,79,206,87,23,110
Surat,300,"Central Zone",1997,5,134,80,214,39,39,78
Surat,300,"Central Zone",1997,6,104,71,175,35,16,51
Surat,300,"Central Zone",1997,7,127,96,223,53,12,65
Surat,300,"Central Zone",1998,5,155,99,254,71,31,102
Surat,300,"Central Zone",1998,9,148,103,251,52,11,63
Surat,300,"Central Zone",1999,6,149,93,242,74,29,103
Surat,300,"Central Zone",1999,8,148,94,242,46,9,55
Surat,300,"Central Zone",1999,10,144,85,229,70,33,103
Surat,300,"Central Zone",2000,6,222,151,373,115,95,210
Surat,300,"Central Zone",2000,7,272,188,460,177,84,261
Surat,300,"Central Zone",2000,8,220,165,385,130,115,245
Surat,300,"Central Zone",2000,12,239,154,393,122,67,189
Surat,300,"Central Zone",2001,7,224,145,369,149,92,241
Surat,300,"Central Zone",2002,2,233,157,390,135,61,196
Surat,300,"Central Zone",2003,6,214,147,361,106,155,261
Surat,300,"Central Zone",2003,8,286,182,468,174,98,272
Surat,300,"Central Zone",2004,4,194,143,337,120,75,195
Surat,300,"Central Zone",2004,6,180,143,323,98,75,173
Surat,300,"Central Zone",2004,8,250,148,398,154,106,260
Surat,300,"Central Zone",2004,10,217,174,391,123,104,227
Surat,300,"Central Zone",2004,12,258,152,410,221,115,336
Surat,300,"Central Zone",2005,1,257,154,411,280,157,437
Surat,300,"Central Zone",2005,12,232,150,382,199,84,283
Surat,300,"Central Zone",2006,5,215,141,356,193,97,290
Surat,300,"Central Zone",2006,6,227,129,356,152,100,252
Surat,300,"Central Zone",2006,11,299,210,509,213,172,385
Surat,300,"Central Zone",2006,12,272,166,438,220,106,326
Surat,300,"Central Zone",2007,7,209,148,357,139,137,276
Surat,300,"Central Zone",2007,9,233,140,373,126,92,218
Surat,300,"Central Zone",2008,1,283,152,435,180,108,288
Surat,300,"Central Zone",2008,2,266,183,449,180,131,311
Surat,300,"Central Zone",2008,5,212,151,363,89,86,175
Surat,300,"Central Zone",2008,12,266,193,459,208,124,332
Surat,300,"Central Zone",2009,5,195,151,346,169,87,256
Surat,300,"Central Zone",2009,12,236,176,412,168,137,305
Surat,300,"Central Zone",2010,5,216,205,421,241,135,376
Surat,300,"Central Zone",2010,7,233,137,370,148,93,241
Surat,300,"Central Zone",2011,1,274,174,448,178,138,316
Surat,300,"Central Zone",2011,8,214,155,370,170,141,321
Surat,300,"Central Zone",2013,7,216,171,387,225,182,407
Surat,300,"Central Zone",2014,5,229,168,397,178,161,339
Surat,300,"Central Zone",2014,7,196,141,337,171,152,323
Surat,300,"Central Zone",2015,1,276,164,440,303,180,483
Surat,300,"Central Zone",2015,2,207,149,356,248,196,444
Surat,300,"Central Zone",2015,4,206,158,364,861,429,1290
Surat,300,"Central Zone",2016,5,215,163,378,798,404,1202
Surat,300,"Central Zone",2017,1,230,150,380,1135,513,1648
Surat,300,"Central Zone",2017,6,166,126,292,627,359,986
Surat,300,"Central Zone",2017,10,229,144,373,938,509,1447
Surat,300,"Central Zone",2019,6,154,114,268,572,282,854
Surat,300,"Central Zone",2019,9,186,139,325,894,341,1235
Surat,300,"Central Zone",2019,11,212,158,370,1061,494,1555
Surat,301,"Central Zone",1991,11,1,0,1,1,0,1
Surat,302,"Central Zone",1990,7,1,0,1,NA,0,NA
Surat,302,"Central Zone",1992,6,0,1,1,0,1,1
Surat,302,"Central Zone",1992,9,0,1,1,0,NA,NA
Surat,302,"Central Zone",1992,12,1,0,1,NA,0,NA
Surat,302,"Central Zone",1994,11,0,1,1,0,NA,NA
Surat,400,"North Zone",1989,8,32,25,57,14,1,15
Surat,400,"North Zone",1989,12,26,20,46,18,2,20
Surat,400,"North Zone",1990,1,21,24,45,7,11,18
Surat,400,"North Zone",1990,8,22,11,33,5,5,10
Surat,400,"North Zone",1991,4,31,17,48,13,12,25
Surat,400,"North Zone",1991,8,30,25,55,6,1,7
Surat,400,"North Zone",1991,9,24,14,38,14,4,18
Surat,400,"North Zone",1992,6,37,21,58,8,5,13
Surat,400,"North Zone",1992,10,47,19,66,30,0,30
Surat,400,"North Zone",1993,6,21,14,35,6,15,21
Surat,400,"North Zone",1993,10,35,11,46,14,9,23
Surat,400,"North Zone",1994,2,14,11,25,9,9,18
Surat,400,"North Zone",1994,4,20,11,31,11,1,12
Surat,400,"North Zone",1994,6,17,14,31,0,1,1
Surat,400,"North Zone",1994,8,22,14,36,20,1,21
Surat,400,"North Zone",1994,9,23,13,36,9,4,13
Surat,400,"North Zone",1994,11,17,14,31,2,13,15
Surat,400,"North Zone",1995,1,13,10,23,0,0,NA
Surat,400,"North Zone",1995,2,23,7,30,7,1,8
Surat,400,"North Zone",1995,12,19,17,36,26,3,29
Surat,400,"North Zone",1996,11,30,15,45,9,4,13
Surat,400,"North Zone",1996,12,22,11,33,10,19,29
Surat,400,"North Zone",1997,2,15,24,39,11,11,22
Surat,400,"North Zone",1997,6,28,15,43,10,2,12
Surat,400,"North Zone",1998,2,26,19,45,15,7,22
Surat,400,"North Zone",1998,4,29,17,46,30,5,35
Surat,400,"North Zone",1998,8,30,21,51,21,7,28
Surat,400,"North Zone",1999,4,32,24,56,15,0,15
Surat,400,"North Zone",1999,10,22,15,37,13,5,18
Surat,400,"North Zone",2000,1,36,25,61,13,19,32
Surat,400,"North Zone",2000,5,30,15,45,24,12,36
Surat,400,"North Zone",2000,8,30,25,55,10,10,20
Surat,400,"North Zone",2001,2,37,21,58,19,12,31
Surat,400,"North Zone",2001,10,37,23,60,19,7,26
Surat,400,"North Zone",2002,5,36,18,54,21,1,22
Surat,400,"North Zone",2002,7,34,25,59,24,14,38
Surat,400,"North Zone",2002,10,28,30,58,19,38,57
Surat,400,"North Zone",2002,11,31,17,48,26,2,28
Surat,400,"North Zone",2003,1,37,20,57,12,2,14
Surat,400,"North Zone",2003,8,48,28,76,22,22,44
Surat,400,"North Zone",2003,10,37,19,56,29,31,60
Surat,400,"North Zone",2003,12,36,26,62,43,13,56
Surat,400,"North Zone",2004,4,30,24,54,25,13,38
Surat,400,"North Zone",2004,5,28,31,59,6,29,35
Surat,400,"North Zone",2004,7,32,23,55,11,20,31
Surat,400,"North Zone",2004,10,34,21,55,32,12,44
Surat,400,"North Zone",2004,11,36,27,63,15,18,33
Surat,400,"North Zone",2005,4,26,35,61,12,18,30
Surat,400,"North Zone",2005,8,30,24,54,35,6,41
Surat,400,"North Zone",2005,12,39,39,78,18,20,38
Surat,400,"North Zone",2006,6,67,36,103,40,39,79
Surat,400,"North Zone",2006,12,74,36,110,54,45,99
Surat,400,"North Zone",2007,10,93,48,141,64,23,87
Surat,400,"North Zone",2008,8,70,48,118,56,16,72
Surat,400,"North Zone",2008,11,105,64,169,82,52,134
Surat,400,"North Zone",2008,12,72,58,131,64,19,85
Surat,400,"North Zone",2009,1,101,55,156,45,55,100
Surat,400,"North Zone",2009,5,74,53,127,32,24,56
Surat,400,"North Zone",2009,7,70,43,113,30,28,58
Surat,400,"North Zone",2009,8,74,53,127,38,20,58
Surat,400,"North Zone",2009,12,78,75,153,43,62,105
Surat,400,"North Zone",2010,1,67,59,126,36,38,74
Surat,400,"North Zone",2010,4,91,46,137,31,26,57
Surat,400,"North Zone",2010,7,75,69,144,71,40,111
Surat,400,"North Zone",2011,5,85,73,158,66,48,114
Surat,400,"North Zone",2011,12,87,81,168,56,54,110
Surat,400,"North Zone",2012,1,111,79,190,78,76,154
Surat,400,"North Zone",2012,2,91,68,159,71,40,111
Surat,400,"North Zone",2012,7,86,62,148,86,93,179
Surat,400,"North Zone",2012,9,85,78,163,65,66,131
Surat,400,"North Zone",2012,10,119,84,203,89,58,147
Surat,400,"North Zone",2012,12,102,58,160,61,19,80
Surat,400,"North Zone",2014,1,127,94,221,104,76,180
Surat,400,"North Zone",2014,7,116,82,198,142,36,178
Surat,400,"North Zone",2014,10,103,72,175,87,81,168
Surat,400,"North Zone",2015,2,102,81,183,79,60,139
Surat,400,"North Zone",2015,6,90,80,170,237,109,346
Surat,400,"North Zone",2015,7,94,84,178,258,145,403
Surat,400,"North Zone",2015,11,95,74,169,296,159,455
Surat,400,"North Zone",2016,1,115,75,190,346,246,592
Surat,400,"North Zone",2016,2,123,84,207,322,194,516
Surat,400,"North Zone",2017,1,97,92,189,309,133,442
Surat,400,"North Zone",2017,2,97,66,163,248,103,351
Surat,400,"North Zone",2017,4,107,87,194,346,138,484
Surat,400,"North Zone",2017,6,112,107,219,312,245,557
Surat,400,"North Zone",2018,7,109,95,204,268,120,388
Surat,400,"North Zone",2018,9,108,111,219,333,288,621
Surat,400,"North Zone",2018,12,133,108,241,466,271,737
Surat,401,"North Zone",1999,7,0,1,1,0,4,4
Surat,401,"North Zone",1999,8,2,1,3,1,0,1
Surat,401,"North Zone",1999,9,2,0,2,NA,0,NA
Surat,401,"North Zone",1999,11,2,1,3,0,0,NA
Surat,401,"North Zone",2000,5,2,0,2,1,0,1
Surat,408,"North Zone",1989,2,2,0,2,NA,0,NA
Surat,408,"North Zone",1989,5,3,2,5,2,0,2
Surat,408,"North Zone",1990,6,3,0,3,NA,0,NA
Surat,408,"North Zone",1990,10,1,0,1,NA,0,NA
Surat,408,"North Zone",1992,2,2,0,2,NA,0,NA
Surat,408,"North Zone",1992,11,1,1,2,0,0,NA
Surat,408,"North Zone",1992,12,3,1,4,0,2,2
Surat,408,"North Zone",1993,2,3,3,6,0,1,1
Surat,408,"North Zone",1993,4,5,0,5,NA,0,NA
Surat,408,"North Zone",1994,1,1,3,4,0,2,2
Surat,408,"North Zone",1994,6,2,0,2,1,0,1
Surat,408,"North Zone",1994,11,1,0,1,NA,0,NA
Surat,408,"North Zone",1995,7,3,2,5,5,0,5
Surat,408,"North Zone",1996,5,2,1,3,5,1,6
Surat,408,"North Zone",1996,10,2,1,3,0,3,3
Surat,408,"North Zone",1997,2,2,0,2,NA,0,NA
Surat,408,"North Zone",1997,4,1,0,1,NA,0,NA
Surat,408,"North Zone",1998,7,3,0,3,NA,0,NA
Surat,408,"North Zone",1998,10,1,0,1,NA,0,NA
Surat,408,"North Zone",1999,4,3,1,4,4,2,6
Surat,408,"North Zone",1999,8,0,3,3,0,16,16
Surat,408,"North Zone",2000,5,3,1,4,1,4,5
Surat,408,"North Zone",2000,9,3,0,3,NA,0,NA
Surat,408,"North Zone",2001,1,6,3,9,5,0,5
Surat,408,"North Zone",2001,8,3,5,8,0,0,NA
Surat,408,"North Zone",2002,2,7,3,10,16,0,16
Surat,408,"North Zone",2002,6,2,1,3,2,0,2
Surat,408,"North Zone",2002,9,5,0,5,12,0,12
Surat,408,"North Zone",2002,11,3,2,5,0,0,NA
Surat,408,"North Zone",2002,12,5,0,5,2,0,2
Surat,408,"North Zone",2003,2,3,2,5,4,8,12
Surat,408,"North Zone",2003,4,3,2,5,0,0,NA
Surat,408,"North Zone",2003,8,11,5,16,8,2,10
Surat,408,"North Zone",2003,9,2,3,5,4,0,4
Surat,408,"North Zone",2004,11,4,3,7,1,0,1
Surat,408,"North Zone",2004,12,3,3,6,0,5,5
Surat,408,"North Zone",2005,2,7,4,11,5,6,11
Surat,408,"North Zone",2005,9,1,5,6,0,2,2
Surat,408,"North Zone",2005,11,1,1,2,0,0,NA
Surat,408,"North Zone",2005,12,6,4,10,13,2,15
Surat,409,"North Zone",1989,5,0,1,1,0,2,2
Surat,409,"North Zone",1989,12,2,0,2,4,0,4
Surat,409,"North Zone",1991,12,3,0,3,1,0,1
Surat,409,"North Zone",1992,1,2,1,3,3,0,3
Surat,409,"North Zone",1992,2,0,1,1,0,1,1
Surat,409,"North Zone",1993,1,3,2,5,0,0,NA
Surat,409,"North Zone",1995,7,0,1,1,0,NA,NA
Surat,409,"North Zone",1995,12,1,1,2,0,0,NA
Surat,409,"North Zone",1997,1,0,1,1,0,NA,NA
Surat,409,"North Zone",1997,8,1,0,1,NA,0,NA
Surat,409,"North Zone",1998,1,1,0,1,4,0,4
Surat,409,"North Zone",1998,4,1,0,1,6,0,6
Surat,409,"North Zone",1999,5,2,0,2,NA,0,NA
Surat,409,"North Zone",1999,7,0,2,2,0,1,1
Surat,409,"North Zone",1999,8,1,2,3,3,8,11
Surat,409,"North Zone",1999,10,1,0,1,1,0,1
Surat,409,"North Zone",2000,9,0,1,1,0,NA,NA
Surat,409,"North Zone",2001,10,1,0,1,NA,0,NA
Surat,409,"North Zone",2001,12,2,1,3,8,0,8
Surat,409,"North Zone",2002,1,2,1,3,1,7,8
Surat,409,"North Zone",2002,7,2,0,2,1,0,1
Surat,409,"North Zone",2003,1,1,0,1,NA,0,NA
Surat,409,"North Zone",2004,5,1,4,5,0,1,1
Surat,409,"North Zone",2004,7,0,2,2,0,2,2
Surat,409,"North Zone",2004,10,1,0,1,5,0,5
Surat,409,"North Zone",2004,12,0,1,1,0,1,1
Surat,409,"North Zone",2005,2,5,5,10,0,1,1
Surat,409,"North Zone",2005,11,2,4,6,5,6,11
Surat,410,"North Zone",1989,2,1,0,1,NA,0,NA
Surat,410,"North Zone",1990,2,2,1,3,0,0,NA
Surat,410,"North Zone",1990,11,0,2,2,0,NA,NA
Surat,410,"North Zone",1991,11,1,0,1,NA,0,NA
Surat,410,"North Zone",1992,9,1,3,4,0,0,NA
Surat,410,"North Zone",1994,10,1,0,1,NA,0,NA
Surat,410,"North Zone",1995,10,2,3,5,0,0,NA
Surat,410,"North Zone",1995,12,1,0,1,NA,0,NA
